0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
-0.83712,-0.40632,-0.24202,-0.37719,0.0055611,0.29415,-0.21647,-0.55052,-0.081881,1.5943,-0.16071,0.036091,0.2353,0.075097,-0.00078328,-0.11717,0.15957,0.26054,-0.13377,-0.1671,0.62175,0.37112,0.21664,-0.23209,-0.082718,-0.48991,-0.2689,-0.28994,0.38026,-0.17523,0.12028,0.4904,-0.17865,0.12088,-0.071101,0.014119,0.14036,0.087899,-0.20833,0.72154,-0.32725,-0.032122,-0.26132,0.25442,0.24288,-0.15638,0.31056,0.36157,-0.54107,0.42562,0.050322,0.31541,-0.1738,0.15163,-0.28188,0.16727,0.0052491,-0.18264,0.3125,-0.39406,-0.22052,0.16621,-0.24805,0.13944,0.39975,-0.26014,-0.10253,0.03485,-0.10421,-0.16384,-0.0145,0.13267,0.55815,-0.15814,-0.60617,0.31015,-0.09991,-0.12486,-0.1599,0.63134,0.37484,0.17082,-0.20938,0.10504,-0.4199,0.34655,1.0653,-0.82542,-0.089495,0.097151,-0.14088,-0.21904,-0.29453,0.15824,0.12689,-0.17967,-0.06974,-0.00062254,-0.049169,-0.14535,0.1058,-0.038922,0.004421,-0.13403,0.48139,-0.43106,-0.040785,0.049546,-0.057456,-0.37893,-0.088446,-0.50813,0.094227,-0.35016,-0.070341,0.38621,-0.070175,-0.30184,-0.38196,-0.15999,-0.1224,0.10219,-0.26131,-0.45018,0.090147,0.28519,-0.37907,-0.32941,0.14977,-0.36858,0.32283,-0.060769,0.28645,0.0099267,0.33673,0.062588,0.091336,0.28259,-0.19815,0.49419,-3.9178,0.062753,0.1883,0.34382,-0.22618,-0.36572,-0.40383,0.095174,-0.051254,-0.28822,-0.22292,-0.010156,0.16347,-0.28157,0.22453,0.045009,-0.32303,-0.43292,0.16823,-0.1289,0.067751,0.050172,0.31008,0.45557,-0.49834,-0.08738,-0.19317,-0.071073,-0.3642,-0.30897,-0.3401,-0.35066,-0.17324,-0.51705,0.16259,-0.064541,-0.80864,0.46007,-0.051504,-0.27127,0.46865,0.30923,-0.44724,0.2709,0.15581,0.3023,-0.23716,-0.050851,0.63082,0.1101,0.55637,-0.2588,-0.29003,-0.00079046,0.29491,0.50943,0.10268,-0.49694,-0.23982,-0.2794,0.10317,0.12282,0.44076,-0.45544,0.28532,-0.38388,0.13088,0.30337,0.40321,-0.16413,-0.35132,0.37083,0.30108,0.35579,0.19904,-0.08952,0.13796,-0.17558,-0.31226,-0.19631,-0.13641,0.0345,-0.52811,-0.66441,0.13098,-0.16083,-0.33688,0.49151,0.066666,0.033218,-0.3392,0.033338,0.2384,-0.18647,0.25336,0.097868,0.2939,-0.010708,0.051639,-0.12961,-0.029411,0.135,0.060353,-0.089617,0.083584,0.046666,0.155,-0.22311,-0.22552,0.573,0.1051,-0.43988,0.48594,0.028747,-0.0030718,-0.10034,-0.10516,-0.10875,-0.094944,0.065355,-0.43692,0.11758,-0.055248,-0.16728,0.22649,0.0010996,-0.29634,0.26574,0.84683,0.64523,0.041165,-0.1237,-0.33004,-0.30923,-0.020934,-0.18121,0.095188,-0.038031,0.24345,-0.054746,0.063714,-0.2395,-0.18083,-0.019678,-0.10562,0.18746,0.50735,-0.35986,-0.33624,0.0745,-0.064707,-0.49128,-0.31487,-0.40953,0.050129,0.019095,-0.21641,0.22361,-0.10316,0.54015
-0.61388,0.25186,0.52377,-0.17022,-0.06607,-0.086789,0.67552,0.044439,0.58266,0.097137,-0.52076,-0.12516,0.3596,0.19056,0.43569,-0.011868,-0.070024,0.60881,-0.30559,-0.3819,0.72409,0.21826,0.036133,-0.18929,-0.091587,0.86654,0.46379,0.32307,0.27976,0.27784,0.62328,-0.30175,0.72563,0.065685,-0.47013,-0.0959,-0.20118,0.33374,-0.80416,-0.24413,-0.18195,-0.16399,-0.13833,0.11858,-0.23846,-0.014072,-0.14315,0.020473,-0.27321,0.12416,0.33259,-0.17366,0.31519,-0.43159,-0.1692,-0.40593,0.11265,-0.13419,0.62966,0.39389,0.63956,-0.19219,-0.16453,-0.37753,0.61302,0.16658,0.5135,-0.0030043,-0.096463,0.0012101,0.1587,-0.55675,0.26654,-0.45052,0.088425,-0.061209,0.14948,-0.019588,-0.00097121,0.33696,-0.033056,-0.033388,0.84506,0.33842,-0.70614,0.33807,-0.56858,0.057182,0.096471,0.46976,-0.085265,-0.16932,-0.24019,0.11647,0.18444,-0.15354,-0.22853,0.34243,0.43774,0.31368,-0.051654,-0.10964,0.33581,0.34256,-0.23985,-2.2524,0.41501,0.023032,-0.065737,-0.31085,0.12083,-0.29554,0.04265,0.088317,0.29185,0.062091,0.24327,-0.1119,-0.067911,0.21781,0.79762,-0.35323,0.056507,0.33306,-0.12908,0.7514,-0.050076,0.19449,-0.29608,-0.29109,0.02586,0.4599,0.52266,-0.30276,-0.52796,-0.32809,-0.031742,-0.14184,0.97501,0.020394,0.79315,-0.2408,0.21624,-0.72855,-0.72152,-0.27825,0.064835,0.40755,0.29415,-0.3474,0.16669,0.13146,0.15599,-0.076038,0.20172,0.35976,0.13851,0.53704,-0.16447,-0.17967,-0.33506,0.29272,-0.33203,-0.67727,-0.46284,-0.11705,-0.12974,-0.69198,-0.076518,-0.22139,-0.0067056,-0.087488,0.28335,-0.13071,-0.62909,0.27065,0.010101,0.12772,0.057176,0.33306,-0.13869,-0.21501,-0.10333,0.056878,0.12716,0.15452,0.18957,0.38634,-0.020923,-0.21996,0.087258,-0.081172,0.24714,-0.30604,-0.39997,0.14102,0.12944,0.21394,0.34229,0.43297,0.19819,-0.14721,-0.25618,0.65549,-0.40608,-0.35558,-0.054525,0.48285,0.014745,-0.35453,-0.39508,-0.019573,-0.39401,0.29124,-0.15173,-0.34951,-0.37124,-0.047734,0.060268,0.02662,-0.21229,0.20341,-0.3105,0.33373,-0.11035,0.017443,-0.047075,-0.0042729,0.10039,-0.17795,-0.43583,0.18976,0.25769,-0.024923,0.27547,0.33098,-0.13701,-0.68182,-0.37023,0.094135,-0.090244,-0.02094,0.023778,0.19917,-0.22774,-0.20356,0.49205,-0.6286,0.44787,-0.025439,0.48344,-0.63742,-0.37566,-0.13514,0.57538,-0.91164,0.37181,0.074012,-0.32072,-0.41273,0.55749,-0.098611,0.10371,0.01662,-0.07801,-0.1966,0.14612,0.4334,0.72577,-0.53174,-0.091793,-0.39038,0.65951,-0.21447,0.65885,0.21776,0.89494,-0.19477,0.12683,0.23946,0.061913,-0.31061,0.17592,-0.43122,-0.11554,-1.061,-0.021121,-0.64454,0.11304,-0.54978,-0.72684,0.29369,0.15881,-0.1954,0.18727,-0.47059,0.15055,0.33847,0.017664,0.31163
-0.89423,0.39636,0.64359,-0.19608,-0.095566,-0.53264,-0.15511,-0.23564,-0.0063772,2.2256,-0.34791,0.32009,-0.16021,0.45511,-0.11815,0.051277,-0.073197,2.1911,-0.1994,-0.027191,-0.04183,0.43831,-0.21534,-0.43437,-0.37689,-0.23007,-0.20907,-0.31041,0.40874,0.26325,-0.13956,-0.18161,0.28095,0.45331,-0.080134,0.28115,-0.0046951,-0.13229,0.6328,0.33249,-0.0092557,0.55266,0.31232,-0.20404,-0.14001,-0.29673,-0.062423,-0.30363,0.17869,0.55295,0.029335,-0.28909,0.051924,0.10548,0.36091,-0.28289,0.066317,0.018614,-0.17009,0.17538,-0.12912,-0.59645,-0.088556,0.13846,0.62411,0.1317,-0.03633,0.42922,-0.31901,-0.34663,0.21321,-0.071668,0.24049,-0.17282,0.4438,0.0015908,0.29684,-0.073339,0.17626,0.3914,0.11625,0.073711,0.36605,0.19746,-0.10949,-0.14512,0.11712,0.23329,0.64055,-0.23253,-0.15162,0.097202,-0.38631,-0.20369,-0.43626,0.14401,0.095221,0.12676,-0.12967,0.23122,-0.13771,0.12556,-0.49413,-0.060072,-0.0010405,-1.4455,0.20039,0.35395,-0.71023,-0.089061,-0.49561,-0.78549,0.36751,0.019272,0.17119,-0.25892,-0.020059,0.14242,0.12457,0.11954,0.24252,0.029205,-0.24668,-0.34273,-0.50957,-0.37601,-0.15,-0.093635,-0.30062,-0.17011,0.35144,-0.18873,-0.033959,-0.11912,0.2905,-0.11251,-0.12751,0.15233,0.23064,-0.15738,-0.18113,0.31169,0.51011,0.13914,-0.12232,-0.072347,-0.076693,0.22046,0.59636,0.10442,0.24813,0.28229,0.066187,-0.42278,0.44155,-0.084932,0.26796,0.42568,-0.11185,0.041953,-0.23627,0.6982,-0.18663,-0.62204,0.20687,0.2772,0.69175,0.19757,0.64335,0.40969,-0.4208,-0.25089,-0.13206,-0.0033423,-0.35673,-0.41668,0.11433,0.18372,0.20743,0.067091,0.10823,-0.4707,-0.62871,0.23806,-0.40338,0.17839,0.29633,-0.45738,0.14548,0.77642,0.31373,0.53348,0.12992,0.016573,-0.22105,-0.20062,0.027719,0.074989,0.12996,0.29033,0.7592,-0.51475,-0.37171,-0.19469,-0.408,-0.15819,0.014589,-0.13309,0.086035,0.86605,-0.16288,-0.1282,-0.22419,-0.065432,0.58913,-0.041833,-0.29141,0.59211,-0.16994,0.37035,-0.34367,-0.10973,-0.16711,-0.3891,0.1049,-0.047764,-0.31205,0.06565,-0.29537,-0.058174,0.33941,-0.24194,0.21566,-0.47461,-0.042082,0.3041,0.43432,0.13082,-0.040839,0.19183,0.094233,0.051361,-0.096349,0.10432,0.41047,-0.54162,0.22467,-0.47607,-0.097617,-0.20377,0.41705,-0.27179,0.05278,-0.27942,0.20783,0.45391,0.093895,-0.30409,-0.18542,-0.014475,0.035039,0.32353,0.19472,0.039531,-0.10739,-0.57708,0.23655,0.097729,0.49531,0.093618,0.18399,-0.16629,0.20152,0.16342,-0.016451,0.14544,-0.12182,0.31706,-0.15215,0.31301,-0.094738,0.072354,-0.1018,0.22357,-0.20615,-0.10655,0.086504,-0.19194,-0.57293,0.097392,-0.57058,0.07677,0.18124,0.17637,-0.25672,0.21281,-0.071513,-0.15076,0.06987,0.041258
-0.6923,0.11076,0.11799,-0.2837,0.18816,-0.076568,-0.2686,0.031871,0.65917,0.61683,0.30579,-0.028216,0.81405,-0.55021,-0.59834,-0.19682,0.7162,2.8811,-0.43819,-0.53409,0.63783,-0.57587,-0.68304,0.21106,-0.098499,0.81215,0.24699,-0.033216,0.04732,0.65483,0.081569,-0.27447,1.1281,0.085901,-0.50265,-0.26127,-0.13333,0.018497,0.19543,0.3858,0.61541,0.24403,-0.42264,-0.031459,-0.37344,0.035201,-0.46468,0.16955,-0.4997,-0.24583,0.36066,-0.40746,0.15656,0.29616,0.14881,-0.034441,0.047021,0.28711,-0.22859,0.0046481,-0.042841,0.015312,0.34226,0.2211,0.6026,-0.24323,0.3634,0.36967,0.13041,0.36145,-0.38296,-0.35503,-0.6958,0.44227,-0.38519,-0.55825,-0.12142,-0.24037,0.21146,0.41442,-0.54404,-0.24817,0.053352,0.67496,-0.12052,-1.0301,-0.55017,0.5477,0.24474,0.044004,-0.19329,0.50651,-0.44686,0.47079,0.13119,-0.33881,0.56289,0.10651,-0.32659,0.093618,-0.25742,-0.1663,-0.12272,0.28143,1.0684,-2.0592,0.10078,0.11502,-0.036835,0.3034,0.17867,0.4772,0.45859,-0.0092833,0.18742,0.28854,0.60722,0.36889,0.39359,0.8031,0.38991,0.46011,0.45601,0.2501,0.24128,-0.36204,0.21021,0.054067,-0.42531,0.46528,-0.24211,0.29299,0.048445,-0.61318,-0.02723,-0.10959,-0.30937,0.14172,-0.031961,-0.34938,0.46836,0.32461,-0.45227,-0.05577,0.48416,0.14656,0.0090582,0.14793,0.1654,-0.53188,-0.19922,-0.67573,0.059627,-0.17515,-0.21356,0.35368,-0.26955,0.0076778,-0.48246,-0.18073,0.17352,0.04285,-0.01433,0.12835,-0.1192,0.14796,0.33134,0.38479,0.01537,0.28897,-0.095376,-0.25551,-0.77168,-0.63686,0.19746,0.21039,-0.64164,-0.44972,0.079673,0.33835,-1.0709,0.11458,0.1343,0.22059,0.06125,-0.092387,0.12169,0.69738,0.07236,-0.31475,-0.10184,-0.4414,0.12278,0.049597,-0.22673,0.19266,-0.14468,-0.040946,-0.39691,-0.026048,-0.63673,-0.1238,0.4046,-0.38984,0.1571,-0.40594,-0.28439,0.32126,-0.32879,0.23025,0.36088,-0.96564,-0.085386,-0.64027,-0.48494,-0.64862,0.3462,0.17125,0.65691,-0.35871,0.63903,0.17231,-0.90054,0.21236,-0.12495,0.65184,-0.040624,-0.41931,0.25678,0.25785,-0.43222,-0.3245,0.017052,-0.32193,-0.24881,0.15569,0.030076,-0.14864,0.3084,-0.57138,-0.063309,0.046346,0.22851,-0.018028,0.034727,0.36949,0.10437,-0.32175,-0.23323,0.057167,0.26745,-0.094581,0.12711,0.091432,0.012199,-0.86015,0.1413,0.10394,0.098135,-0.23904,0.13823,-0.29695,0.24272,-0.45841,-0.15932,0.012981,0.058797,-0.52272,0.89775,0.22746,-0.9266,0.12023,-0.23665,-0.085853,0.42093,0.32401,-0.015055,0.082117,-0.58707,0.24622,0.37483,0.26432,-0.53241,0.095275,-0.47735,-0.21864,-0.45196,0.33233,-0.10088,0.56413,-0.41773,-0.084356,0.31606,-0.2476,0.22027,-0.28722,-0.17749,0.39702,0.058699,0.42003
-0.70592,-0.31204,0.16513,-0.38279,-0.082396,0.344,0.55043,-0.19715,-0.56197,2.0832,-0.36565,0.17131,0.055648,-0.13346,0.37304,-0.61083,0.32851,0.16612,-0.23159,-0.17701,0.090961,0.6728,0.11,0.039595,-0.36447,-0.31346,-0.15088,-0.046259,-0.2356,-0.61622,-0.35889,-0.14999,-0.038417,0.055849,0.14537,0.49902,-0.26937,0.15726,0.42911,-0.23736,0.10935,0.27094,0.026735,-0.24141,-0.28078,-0.34394,0.3489,0.098381,-0.50727,-0.0098144,0.63704,-0.16698,-0.12824,0.083432,0.38683,-0.77851,0.033816,-0.25244,-0.33764,-0.13183,-0.37994,-0.50644,-0.020756,0.82252,-0.017571,-0.11234,0.40757,0.055112,0.11312,-0.071469,0.09744,0.22207,0.37239,0.06476,-0.37616,-0.23191,0.22628,0.80543,0.45319,-0.074548,0.5326,0.56687,-0.28634,-0.16988,0.065739,0.34314,-0.85572,0.49213,-0.065794,0.37952,-0.54813,-0.62358,0.057893,0.76888,-0.19126,-0.26117,-0.00040393,0.0047763,-0.92869,0.18527,0.0068916,0.19999,-0.37224,0.26391,0.086281,-1.2234,0.03163,-0.80147,0.029059,0.15802,-0.096187,0.18489,-0.015222,0.2173,-0.46731,0.058744,0.58077,0.4377,0.56981,0.54768,-0.48951,0.18846,0.10406,-0.6137,0.033329,0.012861,0.51836,0.23637,0.012135,0.094185,0.37344,0.72037,0.38997,0.07979,0.22258,-0.030567,0.085251,-0.65465,0.8518,-0.34516,-1.068,-0.56594,0.041626,-0.23005,0.028896,-0.41686,0.07009,-0.12666,0.20524,0.025114,0.00031101,-0.0012438,-0.25753,-0.673,0.13248,0.015304,0.026169,-0.16538,-0.05364,0.57662,-0.32334,-0.48039,-0.37479,-0.55421,-0.17308,0.27947,0.37633,-0.54386,0.021718,-0.3533,0.038291,0.12027,-0.1335,-0.032515,0.12141,-0.29243,-0.19424,0.14091,0.24397,-0.021619,0.83672,0.48054,0.33895,0.4489,0.36002,-0.50219,0.22298,-0.13098,-0.26992,-0.039219,0.47095,0.3023,0.39176,-0.067529,-0.0041207,-0.43259,0.062121,0.3366,0.29312,-0.13947,-0.032962,0.28162,-0.24701,-0.27614,0.1459,0.12911,0.29831,0.62496,0.1871,-0.029243,-0.31592,-0.16474,-0.21091,0.28666,-0.050886,0.65572,0.012954,-0.10579,-0.49921,-0.31769,-0.43838,0.49001,0.37346,0.23953,0.75407,0.40443,0.00072153,-0.44277,-0.18457,0.087041,-0.4629,-0.72788,0.091028,0.23337,-0.084829,0.15896,-0.6077,0.22184,0.05047,-0.13514,0.070248,-0.50022,0.31497,-0.085406,-0.26778,0.37369,-0.39598,-0.19173,-0.18673,-0.085471,-0.17873,0.37916,0.33447,-0.25899,0.056371,-0.13096,0.54798,0.74005,-0.12127,0.82247,0.20984,0.096491,-0.22888,0.23837,-0.1596,-0.41956,0.5296,-0.26344,0.70628,0.072891,0.10254,-0.047652,0.73323,-0.31111,-0.053338,-0.65805,-0.42446,0.058145,-0.23092,0.45317,-0.21175,-0.31814,0.56531,0.24025,0.4954,0.68917,0.13141,-0.25759,-0.38005,0.60635,-0.78701,0.24977,-0.1932,0.50796,-0.3825,-0.38899,0.066213,-0.42405,0.017926,0.49331
-1.1311,-0.42389,0.44295,0.63945,0.38436,0.21532,0.20852,0.073885,0.31313,-0.036466,0.57942,0.42279,0.066251,1.0485,0.022225,-0.12813,-0.13383,0.72228,0.57599,-0.12373,-0.58098,0.68204,-0.14806,-0.1981,-0.24745,0.44881,0.61657,-0.57775,0.079752,-0.2854,0.25005,-0.24069,0.60688,-0.24534,-0.22985,-0.59998,0.25394,-0.03107,-0.34227,0.50184,-0.1936,0.10639,0.25628,0.10478,-0.11029,0.29011,0.61258,-0.82355,0.2352,0.12998,0.0063531,0.19758,0.11098,0.4629,0.20054,-0.38424,-0.62279,-0.018766,0.00089266,-0.43908,-0.38036,-0.11098,-0.56176,0.3097,0.82632,0.50815,-0.47267,0.64025,0.27133,-0.23742,0.15143,-0.33567,0.63308,-0.54856,0.33203,0.17483,0.93174,-0.020494,-0.17873,0.26234,0.071163,0.21934,0.29758,-0.20091,-0.090774,-0.66991,0.070433,0.19464,0.75493,-0.016255,-0.29994,-0.6969,-0.40056,-0.53057,0.18218,0.375,-0.49972,0.14727,0.38867,-0.36804,0.46783,-0.43496,-0.53597,-0.24133,0.52684,-1.6629,1.0082,0.29344,-0.31397,-0.17124,-0.66499,-0.56587,0.27029,-0.11423,-0.10182,0.58534,-0.57903,-0.16758,-0.58442,-0.057744,0.17777,-0.094789,-0.28424,0.3499,0.066514,-0.30061,0.43675,-0.69105,0.12659,0.25876,-0.36838,-0.0023892,-0.10672,0.75886,0.35778,0.22739,-0.029119,-0.091521,0.65796,-0.58991,0.1248,0.18689,0.13106,-0.015653,0.32644,-0.33982,-0.38104,0.4352,-0.43425,0.0061584,0.71723,-0.42531,-0.57328,-0.012119,0.68911,-0.068037,0.5476,-0.33406,-0.12231,0.5623,-0.47455,-0.20221,-0.098949,-0.55848,-0.25587,-0.025324,-0.28518,0.26974,0.10209,-0.16349,0.14288,0.43876,-0.4236,0.37334,0.41206,-0.22266,0.072466,0.014894,-0.14089,0.0060081,-0.31324,-0.98342,0.16353,-0.19697,-0.48591,0.46652,0.29302,0.44796,0.013701,-0.51505,0.60443,0.35675,0.26004,0.41461,0.58515,0.24757,-0.32328,0.040201,-0.32007,-0.0023509,-0.0039321,-0.040799,-0.83666,0.4848,-0.40012,0.16473,-0.50293,0.018399,-0.18321,0.15548,0.75984,-0.12548,-0.15497,-0.31526,0.16691,-0.5086,0.39656,-5.7675e-05,-0.72964,-0.076559,0.22733,0.24889,0.10697,0.43119,0.48032,0.45841,0.42098,-0.32063,0.34972,-0.15089,-0.35356,-0.18852,-0.098589,-0.055919,-0.77327,-0.032433,-0.14519,0.61188,0.22793,-0.2613,-0.20473,-0.036566,0.21722,-0.1659,0.25835,-0.82647,-0.090227,-0.30131,-0.48938,-0.34327,-0.93336,0.25954,0.62031,-0.13355,0.33681,0.54437,-0.49658,-0.055293,-0.060219,-0.38756,-0.33299,0.0018254,0.15518,0.0083013,0.34963,0.086485,0.24653,0.070842,1.6487,0.12514,-0.49329,-0.67135,0.015409,0.064282,0.38095,-0.93035,-0.40909,0.025868,-0.063412,-0.44574,0.073982,0.26833,0.33017,-0.49365,-0.58547,-0.80866,-0.24362,0.4958,0.21806,-0.44156,-0.22948,-0.24597,-0.34265,0.66437,-0.77327,-0.27096,-0.40654,-0.47013,0.42112,0.43495
-0.60053,0.18838,-0.40993,0.3225,0.070322,0.16176,0.36945,-0.41277,-0.03916,2.2285,0.25742,-0.23096,-0.072397,-0.0575,-0.3192,-0.2719,-0.26441,1.3977,-0.14,-0.33425,-0.55235,-0.33982,-0.18204,-0.70568,-0.27514,0.13087,0.19301,0.057467,-0.027035,-0.83781,-0.13592,-0.35228,-0.030606,-0.22015,-0.31897,-0.015749,0.12286,-0.24969,-0.2383,-0.16646,0.28786,-0.068925,0.16608,0.062562,0.24973,-0.049537,-0.082922,-0.13069,-0.19901,0.026164,-0.40458,0.53881,0.063147,-0.039753,0.1665,0.07256,0.097908,-0.070421,0.19828,0.12767,0.11819,-0.26825,0.078166,-0.11828,-0.098565,-0.31605,-0.065541,0.078084,0.20808,0.1,0.18866,0.082198,-0.053661,-0.25744,0.28765,0.19885,0.029937,-0.15602,-0.61491,0.47391,0.11359,-0.11528,-0.023069,0.39535,0.25414,-0.46473,-0.24887,0.52441,-0.12795,-0.35715,-0.10261,0.29131,-0.37341,0.26126,-0.030449,-0.17962,0.17215,-0.48918,-0.068684,-0.074713,0.25949,0.067295,-0.15749,0.038877,0.39118,-1.6235,-0.34327,-0.44498,0.14854,-0.021732,0.19457,-0.13311,0.16695,-0.21,-0.2719,-0.16934,-0.21079,-0.13167,-0.13745,0.029225,0.0019389,0.28961,-0.19132,-0.37929,-0.06566,0.14801,0.093407,-0.40992,-0.058972,0.025662,0.10114,0.042247,-0.26918,0.097664,-0.079141,-0.049951,-0.38281,-0.25272,0.1617,-0.038093,-1.0397,0.39195,0.48628,0.1972,0.070788,-0.56636,-0.079355,-0.16658,0.49513,0.094517,0.033129,0.526,-0.048114,0.10961,-0.20926,0.53785,-0.19596,-0.0081739,-0.15444,-0.80581,-0.10557,-0.33322,0.46406,0.099518,0.021007,-0.13025,0.092547,-0.017638,-0.14717,-0.12243,-0.063543,0.090688,0.047598,0.1189,-0.11482,-0.44486,-0.12677,-0.081982,0.014991,0.65389,0.13691,-0.0098414,-0.10417,0.038314,0.00098986,-0.55078,0.12765,-0.072308,0.0049886,0.21618,0.11043,0.093522,-0.055075,0.31022,-0.24428,-0.28605,0.19502,0.093397,-0.22314,-0.037717,0.078812,-0.13824,0.019336,0.057978,-0.24335,0.24662,-0.32615,-0.065513,-0.2809,-0.0081939,0.084427,0.076577,0.094961,-0.51576,0.27032,0.4081,0.59457,0.12561,-0.098435,-0.27894,0.062252,0.17876,0.050321,0.0012027,0.13166,-0.099114,-0.42881,-0.074613,-0.16439,0.26544,0.36246,-0.4189,-0.24099,0.037963,0.26231,-0.22149,-0.22201,-0.27069,-0.031194,0.30734,0.37519,0.073105,-0.094563,0.25243,0.18636,0.08488,-0.53694,-0.34793,0.18903,0.30854,-0.31863,0.15979,-0.037042,-0.12272,-0.046573,0.047312,0.4577,0.13056,-0.098451,0.38605,0.19225,0.28049,0.1364,-0.15697,-0.08068,0.10271,-0.088975,0.048581,0.27049,0.49596,-0.057315,-0.16473,-0.52998,-0.721,-0.41816,0.083745,0.29744,-0.096166,-0.074129,0.62675,0.38443,0.32924,0.075049,0.12777,-0.024787,0.1135,0.088798,-0.34373,0.38127,-0.11508,-0.30752,0.18114,0.021235,0.12783,0.35292,0.58156,0.36282,-0.27799,0.31229,-0.28331
-0.60053,0.18838,-0.40993,0.3225,0.070322,0.16176,0.36945,-0.41277,-0.03916,2.2285,0.25742,-0.23096,-0.072397,-0.0575,-0.3192,-0.2719,-0.26441,1.3977,-0.14,-0.33425,-0.55235,-0.33982,-0.18204,-0.70568,-0.27514,0.13087,0.19301,0.057467,-0.027035,-0.83781,-0.13592,-0.35228,-0.030606,-0.22015,-0.31897,-0.015749,0.12286,-0.24969,-0.2383,-0.16646,0.28786,-0.068925,0.16608,0.062562,0.24973,-0.049537,-0.082922,-0.13069,-0.19901,0.026164,-0.40458,0.53881,0.063147,-0.039753,0.1665,0.07256,0.097908,-0.070421,0.19828,0.12767,0.11819,-0.26825,0.078166,-0.11828,-0.098565,-0.31605,-0.065541,0.078084,0.20808,0.1,0.18866,0.082198,-0.053661,-0.25744,0.28765,0.19885,0.029937,-0.15602,-0.61491,0.47391,0.11359,-0.11528,-0.023069,0.39535,0.25414,-0.46473,-0.24887,0.52441,-0.12795,-0.35715,-0.10261,0.29131,-0.37341,0.26126,-0.030449,-0.17962,0.17215,-0.48918,-0.068684,-0.074713,0.25949,0.067295,-0.15749,0.038877,0.39118,-1.6235,-0.34327,-0.44498,0.14854,-0.021732,0.19457,-0.13311,0.16695,-0.21,-0.2719,-0.16934,-0.21079,-0.13167,-0.13745,0.029225,0.0019389,0.28961,-0.19132,-0.37929,-0.06566,0.14801,0.093407,-0.40992,-0.058972,0.025662,0.10114,0.042247,-0.26918,0.097664,-0.079141,-0.049951,-0.38281,-0.25272,0.1617,-0.038093,-1.0397,0.39195,0.48628,0.1972,0.070788,-0.56636,-0.079355,-0.16658,0.49513,0.094517,0.033129,0.526,-0.048114,0.10961,-0.20926,0.53785,-0.19596,-0.0081739,-0.15444,-0.80581,-0.10557,-0.33322,0.46406,0.099518,0.021007,-0.13025,0.092547,-0.017638,-0.14717,-0.12243,-0.063543,0.090688,0.047598,0.1189,-0.11482,-0.44486,-0.12677,-0.081982,0.014991,0.65389,0.13691,-0.0098414,-0.10417,0.038314,0.00098986,-0.55078,0.12765,-0.072308,0.0049886,0.21618,0.11043,0.093522,-0.055075,0.31022,-0.24428,-0.28605,0.19502,0.093397,-0.22314,-0.037717,0.078812,-0.13824,0.019336,0.057978,-0.24335,0.24662,-0.32615,-0.065513,-0.2809,-0.0081939,0.084427,0.076577,0.094961,-0.51576,0.27032,0.4081,0.59457,0.12561,-0.098435,-0.27894,0.062252,0.17876,0.050321,0.0012027,0.13166,-0.099114,-0.42881,-0.074613,-0.16439,0.26544,0.36246,-0.4189,-0.24099,0.037963,0.26231,-0.22149,-0.22201,-0.27069,-0.031194,0.30734,0.37519,0.073105,-0.094563,0.25243,0.18636,0.08488,-0.53694,-0.34793,0.18903,0.30854,-0.31863,0.15979,-0.037042,-0.12272,-0.046573,0.047312,0.4577,0.13056,-0.098451,0.38605,0.19225,0.28049,0.1364,-0.15697,-0.08068,0.10271,-0.088975,0.048581,0.27049,0.49596,-0.057315,-0.16473,-0.52998,-0.721,-0.41816,0.083745,0.29744,-0.096166,-0.074129,0.62675,0.38443,0.32924,0.075049,0.12777,-0.024787,0.1135,0.088798,-0.34373,0.38127,-0.11508,-0.30752,0.18114,0.021235,0.12783,0.35292,0.58156,0.36282,-0.27799,0.31229,-0.28331
